event_type,current_char,timestamp,current_word,current_word_time,current_sentence,current_sentence_time,complete_text,current_complete_time,sentence_num,technique_used,participant_id
key pressed,"z",1559750152.0491278,"z",0.0,"Prall vom WHisky flog QUax den Jet z",7.024340867996216,"Franz jagt im komplett verwahrlosten Taxi quer durch Bayern.Sylvia wagt quick den Jux bei Pforzheim.Prall vom WHisky flog QUax den Jet z",39.111459732055664,3,none,3
key pressed,"u",1559750152.233113,"zu",0.18398523330688477,"Prall vom WHisky flog QUax den Jet zu",7.208326101303101,"Franz jagt im komplett verwahrlosten Taxi quer durch Bayern.Sylvia wagt quick den Jux bei Pforzheim.Prall vom WHisky flog QUax den Jet zu",39.29544496536255,3,none,3
key pressed,"SPACE",1559750152.369261,"zu",0.3201332092285156,"Prall vom WHisky flog QUax den Jet zu ",7.3444740772247314,"Franz jagt im komplett verwahrlosten Taxi quer durch Bayern.Sylvia wagt quick den Jux bei Pforzheim.Prall vom WHisky flog QUax den Jet zu ",39.43159294128418,3,none,3
word typed,"SPACE",1559750152.369261,"zu",0.3201332092285156,"Prall vom WHisky flog QUax den Jet zu ",7.3444740772247314,"Franz jagt im komplett verwahrlosten Taxi quer durch Bayern.Sylvia wagt quick den Jux bei Pforzheim.Prall vom WHisky flog QUax den Jet zu ",39.43159294128418,3,False,3
key pressed,"B",1559750152.633281,"B",0.0,"Prall vom WHisky flog QUax den Jet zu B",7.60849404335022,"Franz jagt im komplett verwahrlosten Taxi quer durch Bayern.Sylvia wagt quick den Jux bei Pforzheim.Prall vom WHisky flog QUax den Jet zu B",39.69561290740967,3,none,3
key pressed,"r",1559750152.873306,"Br",0.24002504348754883,"Prall vom WHisky flog QUax den Jet zu Br",7.8485190868377686,"Franz jagt im komplett verwahrlosten Taxi quer durch Bayern.Sylvia wagt quick den Jux bei Pforzheim.Prall vom WHisky flog QUax den Jet zu Br",39.93563795089722,3,none,3
key pressed,"u",1559750153.001027,"Bru",0.36774611473083496,"Prall vom WHisky flog QUax den Jet zu Bru",7.976240158081055,"Franz jagt im komplett verwahrlosten Taxi quer durch Bayern.Sylvia wagt quick den Jux bei Pforzheim.Prall vom WHisky flog QUax den Jet zu Bru",40.0633590221405,3,none,3
key pressed,"c",1559750153.13713,"Bruc",0.5038490295410156,"Prall vom WHisky flog QUax den Jet zu Bruc",8.112343072891235,"Franz jagt im komplett verwahrlosten Taxi quer durch Bayern.Sylvia wagt quick den Jux bei Pforzheim.Prall vom WHisky flog QUax den Jet zu Bruc",40.199461936950684,3,none,3
key pressed,"h",1559750153.67313,"Bruch",1.039849042892456,"Prall vom WHisky flog QUax den Jet zu Bruch",8.648343086242676,"Franz jagt im komplett verwahrlosten Taxi quer durch Bayern.Sylvia wagt quick den Jux bei Pforzheim.Prall vom WHisky flog QUax den Jet zu Bruch",40.735461950302124,3,none,3
word typed,"ENTER",1559750157.0254998,"Bruch.",4.392218828201294,"Prall vom WHisky flog QUax den Jet zu Bruch.
",12.000712871551514,"Franz jagt im komplett verwahrlosten Taxi quer durch Bayern.Sylvia wagt quick den Jux bei Pforzheim.Prall vom WHisky flog QUax den Jet zu Bruch.
",44.08783173561096,3,True,3
sentence typed,"ENTER",1559750157.0254998,"Bruch.",4.392218828201294,"Prall vom WHisky flog QUax den Jet zu Bruch.
",12.000712871551514,"Franz jagt im komplett verwahrlosten Taxi quer durch Bayern.Sylvia wagt quick den Jux bei Pforzheim.Prall vom WHisky flog QUax den Jet zu Bruch.
",44.08783173561096,3,none,3
key pressed,"J",1559750158.0732448,"J",0.0,"J",0.0,"Franz jagt im komplett verwahrlosten Taxi quer durch Bayern.Sylvia wagt quick den Jux bei Pforzheim.Prall vom WHisky flog QUax den Jet zu Bruch.J",45.1355767250061,4,none,3
key pressed,"e",1559750158.177266,"Je",0.10402107238769531,"Je",0.10402107238769531,"Franz jagt im komplett verwahrlosten Taxi quer durch Bayern.Sylvia wagt quick den Jux bei Pforzheim.Prall vom WHisky flog QUax den Jet zu Bruch.Je",45.2395977973938,4,none,3
key pressed,"d",1559750158.289498,"Jed",0.21625328063964844,"Jed",0.21625328063964844,"Franz jagt im komplett verwahrlosten Taxi quer durch Bayern.Sylvia wagt quick den Jux bei Pforzheim.Prall vom WHisky flog QUax den Jet zu Bruch.Jed",45.35183000564575,4,none,3
key pressed,"e",1559750158.4253252,"Jede",0.3520803451538086,"Jede",0.3520803451538086,"Franz jagt im komplett verwahrlosten Taxi quer durch Bayern.Sylvia wagt quick den Jux bei Pforzheim.Prall vom WHisky flog QUax den Jet zu Bruch.Jede",45.48765707015991,4,none,3
key pressed,"r",1559750158.4891741,"Jeder",0.41592931747436523,"Jeder",0.41592931747436523,"Franz jagt im komplett verwahrlosten Taxi quer durch Bayern.Sylvia wagt quick den Jux bei Pforzheim.Prall vom WHisky flog QUax den Jet zu Bruch.Jeder",45.55150604248047,4,none,3
key pressed,"SPACE",1559750158.6172569,"Jeder",0.5440120697021484,"Jeder ",0.5440120697021484,"Franz jagt im komplett verwahrlosten Taxi quer durch Bayern.Sylvia wagt quick den Jux bei Pforzheim.Prall vom WHisky flog QUax den Jet zu Bruch.Jeder ",45.67958879470825,4,none,3
word typed,"SPACE",1559750158.6172569,"Jeder",0.5440120697021484,"Jeder ",0.5440120697021484,"Franz jagt im komplett verwahrlosten Taxi quer durch Bayern.Sylvia wagt quick den Jux bei Pforzheim.Prall vom WHisky flog QUax den Jet zu Bruch.Jeder ",45.67958879470825,4,False,3
key pressed,"w",1559750158.8255749,"w",0.0,"Jeder w",0.7523300647735596,"Franz jagt im komplett verwahrlosten Taxi quer durch Bayern.Sylvia wagt quick den Jux bei Pforzheim.Prall vom WHisky flog QUax den Jet zu Bruch.Jeder w",45.88790678977966,4,none,3
key pressed,"a",1559750158.9852648,"wa",0.15968990325927734,"Jeder wa",0.9120199680328369,"Franz jagt im komplett verwahrlosten Taxi quer durch Bayern.Sylvia wagt quick den Jux bei Pforzheim.Prall vom WHisky flog QUax den Jet zu Bruch.Jeder wa",46.04759669303894,4,none,3
key pressed,"c",1559750159.13725,"wac",0.3116750717163086,"Jeder wac",1.0640051364898682,"Franz jagt im komplett verwahrlosten Taxi quer durch Bayern.Sylvia wagt quick den Jux bei Pforzheim.Prall vom WHisky flog QUax den Jet zu Bruch.Jeder wac",46.19958186149597,4,none,3
key pressed,"k",1559750159.249302,"wack",0.42372703552246094,"Jeder wack",1.1760571002960205,"Franz jagt im komplett verwahrlosten Taxi quer durch Bayern.Sylvia wagt quick den Jux bei Pforzheim.Prall vom WHisky flog QUax den Jet zu Bruch.Jeder wack",46.311633825302124,4,none,3
key pressed,"e",1559750159.385292,"wacke",0.5597171783447266,"Jeder wacke",1.3120472431182861,"Franz jagt im komplett verwahrlosten Taxi quer durch Bayern.Sylvia wagt quick den Jux bei Pforzheim.Prall vom WHisky flog QUax den Jet zu Bruch.Jeder wacke",46.44762396812439,4,none,3
key pressed,"r",1559750159.4733078,"wacker",0.6477329730987549,"Jeder wacker",1.4000630378723145,"Franz jagt im komplett verwahrlosten Taxi quer durch Bayern.Sylvia wagt quick den Jux bei Pforzheim.Prall vom WHisky flog QUax den Jet zu Bruch.Jeder wacker",46.53563976287842,4,none,3
key pressed,"e",1559750159.641261,"wackere",0.8156862258911133,"Jeder wackere",1.5680162906646729,"Franz jagt im komplett verwahrlosten Taxi quer durch Bayern.Sylvia wagt quick den Jux bei Pforzheim.Prall vom WHisky flog QUax den Jet zu Bruch.Jeder wackere",46.703593015670776,4,none,3
key pressed,"SPACE",1559750160.105396,"wackere",1.2798211574554443,"Jeder wackere ",2.032151222229004,"Franz jagt im komplett verwahrlosten Taxi quer durch Bayern.Sylvia wagt quick den Jux bei Pforzheim.Prall vom WHisky flog QUax den Jet zu Bruch.Jeder wackere ",47.16772794723511,4,none,3
word typed,"SPACE",1559750160.105396,"wackere",1.2798211574554443,"Jeder wackere ",2.032151222229004,"Franz jagt im komplett verwahrlosten Taxi quer durch Bayern.Sylvia wagt quick den Jux bei Pforzheim.Prall vom WHisky flog QUax den Jet zu Bruch.Jeder wackere ",47.16772794723511,4,False,3
key pressed,"B",1559750160.4496489,"B",0.0,"Jeder wackere B",2.376404047012329,"Franz jagt im komplett verwahrlosten Taxi quer durch Bayern.Sylvia wagt quick den Jux bei Pforzheim.Prall vom WHisky flog QUax den Jet zu Bruch.Jeder wackere B",47.51198077201843,4,none,3
key pressed,"a",1559750160.593227,"Ba",0.14357805252075195,"Jeder wackere Ba",2.519982099533081,"Franz jagt im komplett verwahrlosten Taxi quer durch Bayern.Sylvia wagt quick den Jux bei Pforzheim.Prall vom WHisky flog QUax den Jet zu Bruch.Jeder wackere Ba",47.655558824539185,4,none,3
key pressed,"y",1559750160.8254669,"Bay",0.37581801414489746,"Jeder wackere Bay",2.7522220611572266,"Franz jagt im komplett verwahrlosten Taxi quer durch Bayern.Sylvia wagt quick den Jux bei Pforzheim.Prall vom WHisky flog QUax den Jet zu Bruch.Jeder wackere Bay",47.88779878616333,4,none,3
key pressed,"e",1559750161.1453052,"Baye",0.6956562995910645,"Jeder wackere Baye",3.0720603466033936,"Franz jagt im komplett verwahrlosten Taxi quer durch Bayern.Sylvia wagt quick den Jux bei Pforzheim.Prall vom WHisky flog QUax den Jet zu Bruch.Jeder wackere Baye",48.2076370716095,4,none,3
key pressed,"r",1559750161.28157,"Bayer",0.8319211006164551,"Jeder wackere Bayer",3.208325147628784,"Franz jagt im komplett verwahrlosten Taxi quer durch Bayern.Sylvia wagt quick den Jux bei Pforzheim.Prall vom WHisky flog QUax den Jet zu Bruch.Jeder wackere Bayer",48.34390187263489,4,none,3
key pressed,"SPACE",1559750161.401284,"Bayer",0.9516351222991943,"Jeder wackere Bayer ",3.3280391693115234,"Franz jagt im komplett verwahrlosten Taxi quer durch Bayern.Sylvia wagt quick den Jux bei Pforzheim.Prall vom WHisky flog QUax den Jet zu Bruch.Jeder wackere Bayer ",48.46361589431763,4,none,3
word typed,"SPACE",1559750161.401284,"Bayer",0.9516351222991943,"Jeder wackere Bayer ",3.3280391693115234,"Franz jagt im komplett verwahrlosten Taxi quer durch Bayern.Sylvia wagt quick den Jux bei Pforzheim.Prall vom WHisky flog QUax den Jet zu Bruch.Jeder wackere Bayer ",48.46361589431763,4,False,3
key pressed,"v",1559750161.7455418,"v",0.0,"Jeder wackere Bayer v",3.6722970008850098,"Franz jagt im komplett verwahrlosten Taxi quer durch Bayern.Sylvia wagt quick den Jux bei Pforzheim.Prall vom WHisky flog QUax den Jet zu Bruch.Jeder wackere Bayer v",48.80787372589111,4,none,3
key pressed,"e",1559750161.9054668,"ve",0.15992498397827148,"Jeder wackere Bayer ve",3.8322219848632812,"Franz jagt im komplett verwahrlosten Taxi quer durch Bayern.Sylvia wagt quick den Jux bei Pforzheim.Prall vom WHisky flog QUax den Jet zu Bruch.Jeder wackere Bayer ve",48.967798709869385,4,none,3
key pressed,"r",1559750162.449427,"ver",0.7038850784301758,"Jeder wackere Bayer ver",4.3761820793151855,"Franz jagt im komplett verwahrlosten Taxi quer durch Bayern.Sylvia wagt quick den Jux bei Pforzheim.Prall vom WHisky flog QUax den Jet zu Bruch.Jeder wackere Bayer ver",49.51175880432129,4,none,3
key pressed,"t",1559750162.641391,"vert",0.8958492279052734,"Jeder wackere Bayer vert",4.568146228790283,"Franz jagt im komplett verwahrlosten Taxi quer durch Bayern.Sylvia wagt quick den Jux bei Pforzheim.Prall vom WHisky flog QUax den Jet zu Bruch.Jeder wackere Bayer vert",49.70372295379639,4,none,3
key pressed,"i",1559750162.753275,"verti",1.0077331066131592,"Jeder wackere Bayer verti",4.680030107498169,"Franz jagt im komplett verwahrlosten Taxi quer durch Bayern.Sylvia wagt quick den Jux bei Pforzheim.Prall vom WHisky flog QUax den Jet zu Bruch.Jeder wackere Bayer verti",49.81560683250427,4,none,3
key pressed,"l",1559750163.4414148,"vertil",1.6958730220794678,"Jeder wackere Bayer vertil",5.3681700229644775,"Franz jagt im komplett verwahrlosten Taxi quer durch Bayern.Sylvia wagt quick den Jux bei Pforzheim.Prall vom WHisky flog QUax den Jet zu Bruch.Jeder wackere Bayer vertil",50.50374674797058,4,none,3
key pressed,"SPACE",1559750165.033613,"vertilgt",3.2880711555480957,"Jeder wackere Bayer vertilgt ",6.9603681564331055,"Franz jagt im komplett verwahrlosten Taxi quer durch Bayern.Sylvia wagt quick den Jux bei Pforzheim.Prall vom WHisky flog QUax den Jet zu Bruch.Jeder wackere Bayer vertilgt ",52.09594488143921,4,none,3
word typed,"SPACE",1559750165.033613,"vertilgt",3.2880711555480957,"Jeder wackere Bayer vertilgt ",6.9603681564331055,"Franz jagt im komplett verwahrlosten Taxi quer durch Bayern.Sylvia wagt quick den Jux bei Pforzheim.Prall vom WHisky flog QUax den Jet zu Bruch.Jeder wackere Bayer vertilgt ",52.09594488143921,4,True,3
key pressed,"b",1559750165.8574579,"b",0.0,"Jeder wackere Bayer vertilgt b",7.784213066101074,"Franz jagt im komplett verwahrlosten Taxi quer durch Bayern.Sylvia wagt quick den Jux bei Pforzheim.Prall vom WHisky flog QUax den Jet zu Bruch.Jeder wackere Bayer vertilgt b",52.91978979110718,4,none,3
key pressed,"e",1559750165.96952,"be",0.11206221580505371,"Jeder wackere Bayer vertilgt be",7.896275281906128,"Franz jagt im komplett verwahrlosten Taxi quer durch Bayern.Sylvia wagt quick den Jux bei Pforzheim.Prall vom WHisky flog QUax den Jet zu Bruch.Jeder wackere Bayer vertilgt be",53.03185200691223,4,none,3
key pressed,"SPACE",1559750167.073809,"bequem",1.21635103225708,"Jeder wackere Bayer vertilgt bequem ",9.000564098358154,"Franz jagt im komplett verwahrlosten Taxi quer durch Bayern.Sylvia wagt quick den Jux bei Pforzheim.Prall vom WHisky flog QUax den Jet zu Bruch.Jeder wackere Bayer vertilgt bequem ",54.13614082336426,4,none,3
word typed,"SPACE",1559750167.073809,"bequem",1.21635103225708,"Jeder wackere Bayer vertilgt bequem ",9.000564098358154,"Franz jagt im komplett verwahrlosten Taxi quer durch Bayern.Sylvia wagt quick den Jux bei Pforzheim.Prall vom WHisky flog QUax den Jet zu Bruch.Jeder wackere Bayer vertilgt bequem ",54.13614082336426,4,True,3
key pressed,"z",1559750167.6497338,"z",0.0,"Jeder wackere Bayer vertilgt bequem z",9.576488971710205,"Franz jagt im komplett verwahrlosten Taxi quer durch Bayern.Sylvia wagt quick den Jux bei Pforzheim.Prall vom WHisky flog QUax den Jet zu Bruch.Jeder wackere Bayer vertilgt bequem z",54.71206569671631,4,none,3
key pressed,"w",1559750167.777754,"zw",0.1280202865600586,"Jeder wackere Bayer vertilgt bequem zw",9.704509258270264,"Franz jagt im komplett verwahrlosten Taxi quer durch Bayern.Sylvia wagt quick den Jux bei Pforzheim.Prall vom WHisky flog QUax den Jet zu Bruch.Jeder wackere Bayer vertilgt bequem zw",54.84008598327637,4,none,3
key pressed,"o",1559750167.921464,"zwo",0.2717301845550537,"Jeder wackere Bayer vertilgt bequem zwo",9.848219156265259,"Franz jagt im komplett verwahrlosten Taxi quer durch Bayern.Sylvia wagt quick den Jux bei Pforzheim.Prall vom WHisky flog QUax den Jet zu Bruch.Jeder wackere Bayer vertilgt bequem zwo",54.98379588127136,4,none,3
key pressed,"SPACE",1559750168.121548,"zwo",0.4718141555786133,"Jeder wackere Bayer vertilgt bequem zwo ",10.048303127288818,"Franz jagt im komplett verwahrlosten Taxi quer durch Bayern.Sylvia wagt quick den Jux bei Pforzheim.Prall vom WHisky flog QUax den Jet zu Bruch.Jeder wackere Bayer vertilgt bequem zwo ",55.18387985229492,4,none,3
word typed,"SPACE",1559750168.121548,"zwo",0.4718141555786133,"Jeder wackere Bayer vertilgt bequem zwo ",10.048303127288818,"Franz jagt im komplett verwahrlosten Taxi quer durch Bayern.Sylvia wagt quick den Jux bei Pforzheim.Prall vom WHisky flog QUax den Jet zu Bruch.Jeder wackere Bayer vertilgt bequem zwo ",55.18387985229492,4,False,3
key pressed,"P",1559750168.457698,"P",0.0,"Jeder wackere Bayer vertilgt bequem zwo P",10.384453296661377,"Franz jagt im komplett verwahrlosten Taxi quer durch Bayern.Sylvia wagt quick den Jux bei Pforzheim.Prall vom WHisky flog QUax den Jet zu Bruch.Jeder wackere Bayer vertilgt bequem zwo P",55.52003002166748,4,none,3
key pressed,"SPACE",1559750170.025903,"Pfund",1.5682048797607422,"Jeder wackere Bayer vertilgt bequem zwo Pfund ",11.95265817642212,"Franz jagt im komplett verwahrlosten Taxi quer durch Bayern.Sylvia wagt quick den Jux bei Pforzheim.Prall vom WHisky flog QUax den Jet zu Bruch.Jeder wackere Bayer vertilgt bequem zwo Pfund ",57.08823490142822,4,none,3
word typed,"SPACE",1559750170.025903,"Pfund",1.5682048797607422,"Jeder wackere Bayer vertilgt bequem zwo Pfund ",11.95265817642212,"Franz jagt im komplett verwahrlosten Taxi quer durch Bayern.Sylvia wagt quick den Jux bei Pforzheim.Prall vom WHisky flog QUax den Jet zu Bruch.Jeder wackere Bayer vertilgt bequem zwo Pfund ",57.08823490142822,4,True,3
key pressed,"K",1559750170.545779,"K",0.0,"Jeder wackere Bayer vertilgt bequem zwo Pfund K",12.4725341796875,"Franz jagt im komplett verwahrlosten Taxi quer durch Bayern.Sylvia wagt quick den Jux bei Pforzheim.Prall vom WHisky flog QUax den Jet zu Bruch.Jeder wackere Bayer vertilgt bequem zwo Pfund K",57.6081109046936,4,none,3
key pressed,"a",1559750170.697609,"Ka",0.15182995796203613,"Jeder wackere Bayer vertilgt bequem zwo Pfund Ka",12.624364137649536,"Franz jagt im komplett verwahrlosten Taxi quer durch Bayern.Sylvia wagt quick den Jux bei Pforzheim.Prall vom WHisky flog QUax den Jet zu Bruch.Jeder wackere Bayer vertilgt bequem zwo Pfund Ka",57.75994086265564,4,none,3
word typed,"ENTER",1559750172.193669,"Kalbshaxen.",1.6478900909423828,"Jeder wackere Bayer vertilgt bequem zwo Pfund Kalbshaxen.
",14.120424270629883,"Franz jagt im komplett verwahrlosten Taxi quer durch Bayern.Sylvia wagt quick den Jux bei Pforzheim.Prall vom WHisky flog QUax den Jet zu Bruch.Jeder wackere Bayer vertilgt bequem zwo Pfund Kalbshaxen.
",59.256000995635986,4,True,3
sentence typed,"ENTER",1559750172.193669,"Kalbshaxen.",1.6478900909423828,"Jeder wackere Bayer vertilgt bequem zwo Pfund Kalbshaxen.
",14.120424270629883,"Franz jagt im komplett verwahrlosten Taxi quer durch Bayern.Sylvia wagt quick den Jux bei Pforzheim.Prall vom WHisky flog QUax den Jet zu Bruch.Jeder wackere Bayer vertilgt bequem zwo Pfund Kalbshaxen.
",59.256000995635986,4,none,3
key pressed,"S",1559750173.137648,"S",0.0,"S",0.0,"Franz jagt im komplett verwahrlosten Taxi quer durch Bayern.Sylvia wagt quick den Jux bei Pforzheim.Prall vom WHisky flog QUax den Jet zu Bruch.Jeder wackere Bayer vertilgt bequem zwo Pfund Kalbshaxen.S",60.19998002052307,5,none,3
key pressed,"t",1559750173.473801,"St",0.3361527919769287,"St",0.3361527919769287,"Franz jagt im komplett verwahrlosten Taxi quer durch Bayern.Sylvia wagt quick den Jux bei Pforzheim.Prall vom WHisky flog QUax den Jet zu Bruch.Jeder wackere Bayer vertilgt bequem zwo Pfund Kalbshaxen.St",60.5361328125,5,none,3
key pressed,"a",1559750173.609632,"Sta",0.4719839096069336,"Sta",0.4719839096069336,"Franz jagt im komplett verwahrlosten Taxi quer durch Bayern.Sylvia wagt quick den Jux bei Pforzheim.Prall vom WHisky flog QUax den Jet zu Bruch.Jeder wackere Bayer vertilgt bequem zwo Pfund Kalbshaxen.Sta",60.671963930130005,5,none,3
key pressed,"SPACE",1559750174.418043,"Stanleys",1.2803947925567627,"Stanleys ",1.2803947925567627,"Franz jagt im komplett verwahrlosten Taxi quer durch Bayern.Sylvia wagt quick den Jux bei Pforzheim.Prall vom WHisky flog QUax den Jet zu Bruch.Jeder wackere Bayer vertilgt bequem zwo Pfund Kalbshaxen.Stanleys ",61.480374813079834,5,none,3
word typed,"SPACE",1559750174.418043,"Stanleys",1.2803947925567627,"Stanleys ",1.2803947925567627,"Franz jagt im komplett verwahrlosten Taxi quer durch Bayern.Sylvia wagt quick den Jux bei Pforzheim.Prall vom WHisky flog QUax den Jet zu Bruch.Jeder wackere Bayer vertilgt bequem zwo Pfund Kalbshaxen.Stanleys ",61.480374813079834,5,True,3
key pressed,"E",1559750174.6577542,"E",0.0,"Stanleys E",1.5201060771942139,"Franz jagt im komplett verwahrlosten Taxi quer durch Bayern.Sylvia wagt quick den Jux bei Pforzheim.Prall vom WHisky flog QUax den Jet zu Bruch.Jeder wackere Bayer vertilgt bequem zwo Pfund Kalbshaxen.Stanleys E",61.720086097717285,5,none,3
key pressed,"SPACE",1559750175.8574111,"Expeditionszug",1.1996569633483887,"Stanleys Expeditionszug ",2.7197630405426025,"Franz jagt im komplett verwahrlosten Taxi quer durch Bayern.Sylvia wagt quick den Jux bei Pforzheim.Prall vom WHisky flog QUax den Jet zu Bruch.Jeder wackere Bayer vertilgt bequem zwo Pfund Kalbshaxen.Stanleys Expeditionszug ",62.919743061065674,5,none,3
word typed,"SPACE",1559750175.8574111,"Expeditionszug",1.1996569633483887,"Stanleys Expeditionszug ",2.7197630405426025,"Franz jagt im komplett verwahrlosten Taxi quer durch Bayern.Sylvia wagt quick den Jux bei Pforzheim.Prall vom WHisky flog QUax den Jet zu Bruch.Jeder wackere Bayer vertilgt bequem zwo Pfund Kalbshaxen.Stanleys Expeditionszug ",62.919743061065674,5,True,3
key pressed,"q",1559750176.353944,"q",0.0,"Stanleys Expeditionszug q",3.2162959575653076,"Franz jagt im komplett verwahrlosten Taxi quer durch Bayern.Sylvia wagt quick den Jux bei Pforzheim.Prall vom WHisky flog QUax den Jet zu Bruch.Jeder wackere Bayer vertilgt bequem zwo Pfund Kalbshaxen.Stanleys Expeditionszug q",63.41627597808838,5,none,3
key pressed,"u",1559750176.6019998,"qu",0.24805569648742676,"Stanleys Expeditionszug qu",3.4643516540527344,"Franz jagt im komplett verwahrlosten Taxi quer durch Bayern.Sylvia wagt quick den Jux bei Pforzheim.Prall vom WHisky flog QUax den Jet zu Bruch.Jeder wackere Bayer vertilgt bequem zwo Pfund Kalbshaxen.Stanleys Expeditionszug qu",63.664331674575806,5,none,3
key pressed,"e",1559750177.2422779,"que",0.888333797454834,"Stanleys Expeditionszug que",4.104629755020142,"Franz jagt im komplett verwahrlosten Taxi quer durch Bayern.Sylvia wagt quick den Jux bei Pforzheim.Prall vom WHisky flog QUax den Jet zu Bruch.Jeder wackere Bayer vertilgt bequem zwo Pfund Kalbshaxen.Stanleys Expeditionszug que",64.30460977554321,5,none,3
key pressed,"r",1559750177.4263282,"quer",1.0723841190338135,"Stanleys Expeditionszug quer",4.288680076599121,"Franz jagt im komplett verwahrlosten Taxi quer durch Bayern.Sylvia wagt quick den Jux bei Pforzheim.Prall vom WHisky flog QUax den Jet zu Bruch.Jeder wackere Bayer vertilgt bequem zwo Pfund Kalbshaxen.Stanleys Expeditionszug quer",64.48866009712219,5,none,3
key pressed,"SPACE",1559750177.946453,"quer",1.5925090312957764,"Stanleys Expeditionszug quer ",4.808804988861084,"Franz jagt im komplett verwahrlosten Taxi quer durch Bayern.Sylvia wagt quick den Jux bei Pforzheim.Prall vom WHisky flog QUax den Jet zu Bruch.Jeder wackere Bayer vertilgt bequem zwo Pfund Kalbshaxen.Stanleys Expeditionszug quer ",65.00878500938416,5,none,3
word typed,"SPACE",1559750177.946453,"quer",1.5925090312957764,"Stanleys Expeditionszug quer ",4.808804988861084,"Franz jagt im komplett verwahrlosten Taxi quer durch Bayern.Sylvia wagt quick den Jux bei Pforzheim.Prall vom WHisky flog QUax den Jet zu Bruch.Jeder wackere Bayer vertilgt bequem zwo Pfund Kalbshaxen.Stanleys Expeditionszug quer ",65.00878500938416,5,False,3
key pressed,"D",1559750178.260006,"D",0.0,"Stanleys Expeditionszug quer D",5.1223578453063965,"Franz jagt im komplett verwahrlosten Taxi quer durch Bayern.Sylvia wagt quick den Jux bei Pforzheim.Prall vom WHisky flog QUax den Jet zu Bruch.Jeder wackere Bayer vertilgt bequem zwo Pfund Kalbshaxen.Stanleys Expeditionszug quer D",65.32233786582947,5,none,3
key pressed,"u",1559750178.4342752,"Du",0.1742691993713379,"Stanleys Expeditionszug quer Du",5.296627044677734,"Franz jagt im komplett verwahrlosten Taxi quer durch Bayern.Sylvia wagt quick den Jux bei Pforzheim.Prall vom WHisky flog QUax den Jet zu Bruch.Jeder wackere Bayer vertilgt bequem zwo Pfund Kalbshaxen.Stanleys Expeditionszug quer Du",65.4966070652008,5,none,3
key pressed,"SPACE",1559750179.2669802,"Durch",1.006974220275879,"Stanleys Expeditionszug quer Durch ",6.129332065582275,"Franz jagt im komplett verwahrlosten Taxi quer durch Bayern.Sylvia wagt quick den Jux bei Pforzheim.Prall vom WHisky flog QUax den Jet zu Bruch.Jeder wackere Bayer vertilgt bequem zwo Pfund Kalbshaxen.Stanleys Expeditionszug quer Durch ",66.32931208610535,5,none,3
word typed,"SPACE",1559750179.2669802,"Durch",1.006974220275879,"Stanleys Expeditionszug quer Durch ",6.129332065582275,"Franz jagt im komplett verwahrlosten Taxi quer durch Bayern.Sylvia wagt quick den Jux bei Pforzheim.Prall vom WHisky flog QUax den Jet zu Bruch.Jeder wackere Bayer vertilgt bequem zwo Pfund Kalbshaxen.Stanleys Expeditionszug quer Durch ",66.32931208610535,5,True,3
key pressed,"A",1559750179.546731,"A",0.0,"Stanleys Expeditionszug quer Durch A",6.409082889556885,"Franz jagt im komplett verwahrlosten Taxi quer durch Bayern.Sylvia wagt quick den Jux bei Pforzheim.Prall vom WHisky flog QUax den Jet zu Bruch.Jeder wackere Bayer vertilgt bequem zwo Pfund Kalbshaxen.Stanleys Expeditionszug quer Durch A",66.60906291007996,5,none,3
key pressed,"SPACE",1559750180.531318,"Afrika",0.9845869541168213,"Stanleys Expeditionszug quer Durch Afrika ",7.393669843673706,"Franz jagt im komplett verwahrlosten Taxi quer durch Bayern.Sylvia wagt quick den Jux bei Pforzheim.Prall vom WHisky flog QUax den Jet zu Bruch.Jeder wackere Bayer vertilgt bequem zwo Pfund Kalbshaxen.Stanleys Expeditionszug quer Durch Afrika ",67.59364986419678,5,none,3
word typed,"SPACE",1559750180.531318,"Afrika",0.9845869541168213,"Stanleys Expeditionszug quer Durch Afrika ",7.393669843673706,"Franz jagt im komplett verwahrlosten Taxi quer durch Bayern.Sylvia wagt quick den Jux bei Pforzheim.Prall vom WHisky flog QUax den Jet zu Bruch.Jeder wackere Bayer vertilgt bequem zwo Pfund Kalbshaxen.Stanleys Expeditionszug quer Durch Afrika ",67.59364986419678,5,True,3
key pressed,"w",1559750180.714871,"w",0.0,"Stanleys Expeditionszug quer Durch Afrika w",7.57722282409668,"Franz jagt im komplett verwahrlosten Taxi quer durch Bayern.Sylvia wagt quick den Jux bei Pforzheim.Prall vom WHisky flog QUax den Jet zu Bruch.Jeder wackere Bayer vertilgt bequem zwo Pfund Kalbshaxen.Stanleys Expeditionszug quer Durch Afrika w",67.77720284461975,5,none,3
key pressed,"i",1559750180.8592331,"wi",0.144362211227417,"Stanleys Expeditionszug quer Durch Afrika wi",7.721585035324097,"Franz jagt im komplett verwahrlosten Taxi quer durch Bayern.Sylvia wagt quick den Jux bei Pforzheim.Prall vom WHisky flog QUax den Jet zu Bruch.Jeder wackere Bayer vertilgt bequem zwo Pfund Kalbshaxen.Stanleys Expeditionszug quer Durch Afrika wi",67.92156505584717,5,none,3
